recording_id,spectrogram_path,spectrogram_path.1,duration_sec,low_freq_hz,peak_freq_hz,high_freq_hz,peak_amplitude_db,snr_db,latitude,longitude,ibra_bioregion,habitat,date,time_local,season,temp_celcius,humidity,sex,age_class,timestamp,hour,month,spec_fullpath,label,label_idx,cnn_pred,cnn_conf,crnn_pred,crnn_conf,dummy,PC1,PC2
XC407699_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001,spectrograms/Lophochroa_leadbeateri/XC407699_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001__mel.png,spectrograms/Lophochroa_leadbeateri/XC407699_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001__mel.png,5,2629.9,3130.7,3855.2,85.7,18.8,-28.70864,127.85617,Great Victoria Desert,Spinifex grassland,13/11/2024,17:43,Spring,22.9,66.2,Female,Adult,2024-11-13 17:43:00,17,11,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC407699_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001__mel.png,Great Victoria Desert,5,MacDonnell Ranges,0.30204025,Finke,0.19551519,0,2.303804,-3.407525
XC407699_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk002,spectrograms/Lophochroa_leadbeateri/XC407699_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk002__mel.png,spectrograms/Lophochroa_leadbeateri/XC407699_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk002__mel.png,5,669.5,948.1,1408.3,75.0,20.0,-19.54309,138.35495,Great Victoria Desert,Spinifex grassland,13/11/2024,16:04,Spring,32.5,17.9,Female,Adult,2024-11-13 16:04:00,16,11,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC407699_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk002__mel.png,Great Victoria Desert,5,MacDonnell Ranges,0.47748432,Great Victoria Desert,0.23066734,0,3.8809726,-2.1978624
XC407699_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk003,spectrograms/Lophochroa_leadbeateri/XC407699_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk003__mel.png,spectrograms/Lophochroa_leadbeateri/XC407699_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk003__mel.png,5,921.0,1207.6,1414.8,79.2,11.5,-31.42489,126.4292,Great Victoria Desert,Spinifex grassland,13/11/2024,5:55,Spring,20.5,49.7,Female,Adult,2024-11-13 05:55:00,5,11,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC407699_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk003__mel.png,Great Victoria Desert,5,Murray-Darling Depression,0.14250165,Murray-Darling Depression,0.26408848,0,1.5390409,-1.8952245
XC434077_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000,spectrograms/Lophochroa_leadbeateri/XC434077_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000__mel.png,spectrograms/Lophochroa_leadbeateri/XC434077_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000__mel.png,5,919.2,1276.6,1754.9,65.4,20.3,-22.50839,131.41563,Central Ranges,Eucalypt open woodland,21/01/2023,7:38,Summer,28.3,82.1,Female,Adult,2023-01-21 07:38:00,7,1,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC434077_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000__mel.png,Central Ranges,1,Central Ranges,0.26128632,Channel Country,0.15415533,0,-2.2952738,-3.2489367
XC434077_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001,spectrograms/Lophochroa_leadbeateri/XC434077_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001__mel.png,spectrograms/Lophochroa_leadbeateri/XC434077_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001__mel.png,5,948.1,1261.1,1578.7,63.5,20.8,-25.04773,131.65678,Central Ranges,Eucalypt open woodland,21/01/2023,18:30,Summer,16.5,74.5,Female,Adult,2023-01-21 18:30:00,18,1,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC434077_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001__mel.png,Central Ranges,1,Central Ranges,0.37643108,Channel Country,0.14824364,0,-2.6208131,-2.847073
XC434078_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000,spectrograms/Lophochroa_leadbeateri/XC434078_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000__mel.png,spectrograms/Lophochroa_leadbeateri/XC434078_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000__mel.png,5,2369.1,2745.1,3477.0,93.1,19.6,-18.21591,127.18811,Central Ranges,Eucalypt open woodland,13/02/2024,15:16,Summer,16.1,15.0,Female,Adult,2024-02-13 15:16:00,15,2,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC434078_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000__mel.png,Central Ranges,1,Central Ranges,0.51704735,Channel Country,0.27801946,0,-2.589999,-2.4607315
XC434078_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001,spectrograms/Lophochroa_leadbeateri/XC434078_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001__mel.png,spectrograms/Lophochroa_leadbeateri/XC434078_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001__mel.png,5,1760.6,2185.3,3017.2,90.2,18.9,-26.12979,133.64729,Central Ranges,Eucalypt open woodland,13/02/2024,9:47,Summer,23.5,44.1,Female,Adult,2024-02-13 09:47:00,9,2,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC434078_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001__mel.png,Central Ranges,1,Finke,0.43895125,Central Ranges,0.23032449,0,-1.5790097,-3.071673
XC434078_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk002,spectrograms/Lophochroa_leadbeateri/XC434078_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk002__mel.png,spectrograms/Lophochroa_leadbeateri/XC434078_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk002__mel.png,5,382.9,702.2,1022.0,50.9,14.1,-23.0505,136.09229,Channel Country,Eucalypt open woodland,13/02/2024,7:57,Summer,27.2,74.1,Female,Adult,2024-02-13 07:57:00,7,2,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC434078_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk002__mel.png,Channel Country,2,Channel Country,0.3928502,Channel Country,0.24691705,0,-2.9747186,-3.5883207
XC434078_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk003,spectrograms/Lophochroa_leadbeateri/XC434078_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk003__mel.png,spectrograms/Lophochroa_leadbeateri/XC434078_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk003__mel.png,5,274.0,436.6,1712.2,52.4,14.0,-20.29257,122.32689,Channel Country,Eucalypt open woodland,13/02/2024,13:20,Summer,32.4,75.8,Female,Adult,2024-02-13 13:20:00,13,2,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC434078_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk003__mel.png,Channel Country,2,Channel Country,0.29408893,Channel Country,0.24882735,0,-2.4563293,-3.800874
XC434078_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk004,spectrograms/Lophochroa_leadbeateri/XC434078_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk004__mel.png,spectrograms/Lophochroa_leadbeateri/XC434078_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk004__mel.png,5,513.4,774.0,1003.1,71.1,20.0,-24.4069,124.9756,Channel Country,Eucalypt open woodland,13/02/2024,8:32,Summer,24.1,74.2,Female,Adult,2024-02-13 08:32:00,8,2,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC434078_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk004__mel.png,Channel Country,2,Central Ranges,0.3138425,Channel Country,0.2850682,0,-2.6277099,-3.027074
XC434078_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk005,spectrograms/Lophochroa_leadbeateri/XC434078_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk005__mel.png,spectrograms/Lophochroa_leadbeateri/XC434078_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk005__mel.png,5,591.4,928.5,1146.3,55.4,19.6,-29.26319,134.23149,Channel Country,Eucalypt open woodland,13/02/2024,7:59,Summer,19.7,27.1,Female,Adult,2024-02-13 07:59:00,7,2,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC434078_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk005__mel.png,Channel Country,2,Central Ranges,0.3525384,Channel Country,0.27595767,0,-1.8850615,-3.702616
XC434078_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk006,spectrograms/Lophochroa_leadbeateri/XC434078_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk006__mel.png,spectrograms/Lophochroa_leadbeateri/XC434078_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk006__mel.png,5,755.1,969.5,1337.9,61.1,14.2,-27.32218,125.1139,Channel Country,Eucalypt open woodland,13/02/2024,9:23,Summer,15.0,13.1,Female,Adult,2024-02-13 09:23:00,9,2,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC434078_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk006__mel.png,Channel Country,2,Channel Country,0.30068365,Channel Country,0.27687448,0,-1.2255805,-2.7227476
XC434079_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000,spectrograms/Lophochroa_leadbeateri/XC434079_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000__mel.png,spectrograms/Lophochroa_leadbeateri/XC434079_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000__mel.png,5,1450.0,1898.7,2813.6,80.1,14.2,-22.51798,122.53293,Great Victoria Desert,Riparian woodland,17/12/2024,10:37,Spring,23.5,61.0,Unknown,Juvenile,2024-12-17 10:37:00,10,12,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC434079_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000__mel.png,Great Victoria Desert,5,Central Ranges,0.22874899,Burt Plain,0.26124018,0,-3.1316729,-1.5878644
XC434079_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001,spectrograms/Lophochroa_leadbeateri/XC434079_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001__mel.png,spectrograms/Lophochroa_leadbeateri/XC434079_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001__mel.png,5,90.6,428.7,1632.1,63.8,11.6,-26.84934,125.94541,Great Victoria Desert,Riparian woodland,17/12/2024,7:55,Spring,26.1,20.7,Unknown,Juvenile,2024-12-17 07:55:00,7,12,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC434079_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001__mel.png,Great Victoria Desert,5,Central Ranges,0.3387985,Burt Plain,0.26687124,0,-3.9086292,-2.07835
XC434079_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk002,spectrograms/Lophochroa_leadbeateri/XC434079_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk002__mel.png,spectrograms/Lophochroa_leadbeateri/XC434079_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk002__mel.png,5,924.7,1075.1,1573.1,57.0,12.8,-25.58433,124.32254,Great Victoria Desert,Riparian woodland,17/12/2024,7:07,Spring,25.4,40.7,Unknown,Juvenile,2024-12-17 07:07:00,7,12,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC434079_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk002__mel.png,Great Victoria Desert,5,Channel Country,0.5341096,Channel Country,0.2342202,0,-2.0414748,-4.3359194
XC434079_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk003,spectrograms/Lophochroa_leadbeateri/XC434079_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk003__mel.png,spectrograms/Lophochroa_leadbeateri/XC434079_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk003__mel.png,5,166.7,318.1,1159.4,60.1,15.6,-28.66026,137.28936,Great Victoria Desert,Riparian woodland,17/12/2024,5:48,Spring,30.5,79.7,Unknown,Juvenile,2024-12-17 05:48:00,5,12,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC434079_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk003__mel.png,Great Victoria Desert,5,Channel Country,0.4883585,Channel Country,0.25887913,0,-0.6658988,-4.555597
XC434079_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk004,spectrograms/Lophochroa_leadbeateri/XC434079_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk004__mel.png,spectrograms/Lophochroa_leadbeateri/XC434079_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk004__mel.png,5,584.9,975.4,1271.8,79.1,12.5,-24.23817,125.73891,Great Victoria Desert,Riparian woodland,17/12/2024,8:32,Spring,31.6,20.7,Unknown,Juvenile,2024-12-17 08:32:00,8,12,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC434079_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk004__mel.png,Great Victoria Desert,5,Finke,0.3448406,Central Ranges,0.29492941,0,-0.074978,-4.4331007
XC434079_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk005,spectrograms/Lophochroa_leadbeateri/XC434079_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk005__mel.png,spectrograms/Lophochroa_leadbeateri/XC434079_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk005__mel.png,5,300.3,505.0,1957.8,66.5,8.0,-31.8949,128.05034,Great Victoria Desert,Riparian woodland,17/12/2024,16:09,Spring,34.7,22.1,Unknown,Juvenile,2024-12-17 16:09:00,16,12,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC434079_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk005__mel.png,Great Victoria Desert,5,Simpson Strzelecki Dunefields,0.25902215,Great Victoria Desert,0.19346143,0,-1.4927706,-3.3833022
XC593312_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000,spectrograms/Lophochroa_leadbeateri/XC593312_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000__mel.png,spectrograms/Lophochroa_leadbeateri/XC593312_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000__mel.png,5,307.0,658.8,2257.8,52.4,10.9,-30.0845,132.34769,Murray-Darling Depression,Spinifex grassland,26/06/2023,18:57,Summer,18.4,55.5,Unknown,Juvenile,2023-06-26 18:57:00,18,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC593312_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000__mel.png,Murray-Darling Depression,8,Finke,0.31728345,Central Ranges,0.24454913,0,0.37728378,-4.4315786
XC593312_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001,spectrograms/Lophochroa_leadbeateri/XC593312_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001__mel.png,spectrograms/Lophochroa_leadbeateri/XC593312_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001__mel.png,5,584.9,975.4,1271.8,79.1,12.5,-24.23817,125.73891,Murray-Darling Depression,Spinifex grassland,26/06/2023,8:32,Summer,31.6,20.7,Unknown,Juvenile,2023-06-26 08:32:00,8,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC593312_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001__mel.png,Murray-Darling Depression,8,Finke,0.1791963,Central Ranges,0.2361204,0,0.32935706,-4.4400425
XC593312_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk002,spectrograms/Lophochroa_leadbeateri/XC593312_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk002__mel.png,spectrograms/Lophochroa_leadbeateri/XC593312_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk002__mel.png,5,166.7,318.1,1159.4,60.1,15.6,-28.66026,137.28936,Murray-Darling Depression,Spinifex grassland,26/06/2023,5:48,Summer,30.5,79.7,Unknown,Juvenile,2023-06-26 05:48:00,5,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC593312_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk002__mel.png,Murray-Darling Depression,8,Simpson Strzelecki Dunefields,0.2250308,Channel Country,0.2376551,0,-0.1729484,-4.2045946
XC593312_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk003,spectrograms/Lophochroa_leadbeateri/XC593312_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk003__mel.png,spectrograms/Lophochroa_leadbeateri/XC593312_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk003__mel.png,5,1214.6,1575.1,2169.5,99.0,14.9,-20.71333,125.06614,Murray-Darling Depression,Spinifex grassland,26/06/2023,18:42,Summer,18.9,48.0,Unknown,Juvenile,2023-06-26 18:42:00,18,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC593312_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk003__mel.png,Murray-Darling Depression,8,Murray-Darling Depression,0.67070806,Murray-Darling Depression,0.4713993,0,0.012064384,6.5954885
XC593312_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk004,spectrograms/Lophochroa_leadbeateri/XC593312_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk004__mel.png,spectrograms/Lophochroa_leadbeateri/XC593312_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk004__mel.png,5,2610.5,2949.7,3861.7,86.0,15.1,-26.44284,126.94685,Murray-Darling Depression,Spinifex grassland,26/06/2023,17:24,Summer,19.3,18.2,Unknown,Juvenile,2023-06-26 17:24:00,17,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC593312_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk004__mel.png,Murray-Darling Depression,8,Murray-Darling Depression,0.3393876,Finke,0.21239899,0,1.0359075,-2.750795
XC593313_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000,spectrograms/Lophochroa_leadbeateri/XC593313_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000__mel.png,spectrograms/Lophochroa_leadbeateri/XC593313_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000__mel.png,5,1184.1,1452.4,1662.4,66.8,21.9,-23.28208,135.51509,Central Ranges,Riparian woodland,23/08/2024,16:06,Autumn,35.7,79.4,Male,Adult,2024-08-23 16:06:00,16,8,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC593313_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000__mel.png,Central Ranges,1,Central Ranges,0.6556689,Channel Country,0.23181029,0,-1.1291732,-4.7372785
XC593313_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001,spectrograms/Lophochroa_leadbeateri/XC593313_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001__mel.png,spectrograms/Lophochroa_leadbeateri/XC593313_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001__mel.png,5,669.5,948.1,1408.3,75.0,20.0,-19.54309,138.35495,Central Ranges,Riparian woodland,23/08/2024,16:04,Autumn,32.5,17.9,Male,Adult,2024-08-23 16:04:00,16,8,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC593313_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001__mel.png,Central Ranges,1,Central Ranges,0.3016117,Channel Country,0.2238464,0,-1.5550247,-4.9879084
XC593313_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk002,spectrograms/Lophochroa_leadbeateri/XC593313_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk002__mel.png,spectrograms/Lophochroa_leadbeateri/XC593313_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk002__mel.png,5,819.1,1099.1,1326.2,72.4,12.4,-28.62841,124.57439,Central Ranges,Riparian woodland,23/08/2024,15:52,Autumn,30.9,78.5,Male,Adult,2024-08-23 15:52:00,15,8,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC593313_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk002__mel.png,Central Ranges,1,Central Ranges,0.5786728,Channel Country,0.20936735,0,-1.2306473,-4.804802
XC593313_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk003,spectrograms/Lophochroa_leadbeateri/XC593313_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk003__mel.png,spectrograms/Lophochroa_leadbeateri/XC593313_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk003__mel.png,5,1408.9,1909.6,2497.9,85.5,9.6,-25.8565,127.45336,Central Ranges,Riparian woodland,23/08/2024,10:10,Autumn,15.9,67.7,Male,Adult,2024-08-23 10:10:00,10,8,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC593313_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk003__mel.png,Central Ranges,1,Channel Country,0.21730909,Channel Country,0.22516543,0,-0.52993107,-2.8556445
XC593313_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk004,spectrograms/Lophochroa_leadbeateri/XC593313_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk004__mel.png,spectrograms/Lophochroa_leadbeateri/XC593313_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk004__mel.png,5,2460.8,2812.1,3713.2,84.3,8.1,-24.00366,139.8934,Central Ranges,Riparian woodland,23/08/2024,5:32,Autumn,33.1,49.9,Male,Adult,2024-08-23 05:32:00,5,8,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC593313_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk004__mel.png,Central Ranges,1,Central Ranges,0.37563103,Channel Country,0.19409606,0,-1.7108066,-5.210156
XC593313_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk005,spectrograms/Lophochroa_leadbeateri/XC593313_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk005__mel.png,spectrograms/Lophochroa_leadbeateri/XC593313_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk005__mel.png,5,919.2,1276.6,1754.9,65.4,20.3,-22.50839,131.41563,Central Ranges,Riparian woodland,23/08/2024,7:38,Autumn,28.3,82.1,Male,Adult,2024-08-23 07:38:00,7,8,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC593313_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk005__mel.png,Central Ranges,1,Central Ranges,0.704038,Channel Country,0.21986678,0,-1.4211135,-4.5862703
XC593313_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk006,spectrograms/Lophochroa_leadbeateri/XC593313_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk006__mel.png,spectrograms/Lophochroa_leadbeateri/XC593313_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk006__mel.png,5,715.9,966.4,1225.4,75.3,23.2,-19.37701,139.72223,Central Ranges,Riparian woodland,23/08/2024,18:45,Autumn,19.0,17.2,Male,Adult,2024-08-23 18:45:00,18,8,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC593313_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk006__mel.png,Central Ranges,1,Central Ranges,0.6056941,Channel Country,0.20816123,0,-1.661284,-4.392374
XC593313_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk007,spectrograms/Lophochroa_leadbeateri/XC593313_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk007__mel.png,spectrograms/Lophochroa_leadbeateri/XC593313_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk007__mel.png,5,1054.8,1425.0,1633.7,63.6,13.6,-28.50857,132.28219,Central Ranges,Riparian woodland,23/08/2024,10:49,Autumn,21.4,39.3,Male,Adult,2024-08-23 10:49:00,10,8,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC593313_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk007__mel.png,Central Ranges,1,Simpson Strzelecki Dunefields,0.3808509,Channel Country,0.21385899,0,-2.043706,-4.5470233
