spec_fullpath,label,ibra_bioregion,recording_id,time_local,longitude,latitude,TSNE1,TSNE2
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC434078_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001__mel.png,Central Ranges,Central Ranges,XC434078_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001,9:47,133.64729,-26.12979,-1.888925,-13.783305
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC434078_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk002__mel.png,Channel Country,Channel Country,XC434078_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk002,7:57,136.09229,-23.0505,-5.467797,-5.9884987
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC434078_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk003__mel.png,Channel Country,Channel Country,XC434078_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk003,13:20,122.32689,-20.29257,-3.9550006,0.531296
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC434078_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk004__mel.png,Channel Country,Channel Country,XC434078_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk004,8:32,124.9756,-24.4069,-4.0834217,1.5938933
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC434078_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk005__mel.png,Channel Country,Channel Country,XC434078_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk005,7:59,134.23149,-29.26319,-3.8177838,2.3961837
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC434078_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk006__mel.png,Channel Country,Channel Country,XC434078_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk006,9:23,125.1139,-27.32218,-2.4457333,2.34017
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC434079_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000__mel.png,Great Victoria Desert,Great Victoria Desert,XC434079_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000,10:37,122.53293,-22.51798,-5.3974447,8.832326
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC434079_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001__mel.png,Great Victoria Desert,Great Victoria Desert,XC434079_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001,7:55,125.94541,-26.84934,-5.139383,2.042365
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC434079_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk002__mel.png,Great Victoria Desert,Great Victoria Desert,XC434079_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk002,7:07,124.32254,-25.58433,-4.739129,-6.107525
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC434079_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk003__mel.png,Great Victoria Desert,Great Victoria Desert,XC434079_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk003,5:48,137.28936,-28.66026,-1.7124312,-12.2848
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC434079_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk004__mel.png,Great Victoria Desert,Great Victoria Desert,XC434079_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk004,8:32,125.73891,-24.23817,0.6948938,-18.76303
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC434079_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk005__mel.png,Great Victoria Desert,Great Victoria Desert,XC434079_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk005,16:09,128.05034,-31.8949,-5.747988,-9.765069
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC593312_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000__mel.png,Murray-Darling Depression,Murray-Darling Depression,XC593312_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000,18:57,132.34769,-30.0845,1.8596046,-13.659923
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC593312_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001__mel.png,Murray-Darling Depression,Murray-Darling Depression,XC593312_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001,8:32,125.73891,-24.23817,3.1740203,-12.375437
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC593312_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk002__mel.png,Murray-Darling Depression,Murray-Darling Depression,XC593312_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk002,5:48,137.28936,-28.66026,1.7813752,-3.5982153
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC593312_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk003__mel.png,Murray-Darling Depression,Murray-Darling Depression,XC593312_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk003,18:42,125.06614,-20.71333,4.4881606,-29.213127
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC593312_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk004__mel.png,Murray-Darling Depression,Murray-Darling Depression,XC593312_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk004,17:24,126.94685,-26.44284,6.3763547,-14.702401
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC593313_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000__mel.png,Central Ranges,Central Ranges,XC593313_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000,16:06,135.51509,-23.28208,-1.328713,-1.9007223
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC593313_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001__mel.png,Central Ranges,Central Ranges,XC593313_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001,16:04,138.35495,-19.54309,-2.6267655,-3.858627
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC593313_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk002__mel.png,Central Ranges,Central Ranges,XC593313_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk002,15:52,124.57439,-28.62841,-1.980033,-2.8142679
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC593313_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk003__mel.png,Central Ranges,Central Ranges,XC593313_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk003,10:10,127.45336,-25.8565,-2.1872144,11.766974
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC593313_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk004__mel.png,Central Ranges,Central Ranges,XC593313_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk004,5:32,139.8934,-24.00366,-2.9684546,-2.5514886
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC593313_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk005__mel.png,Central Ranges,Central Ranges,XC593313_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk005,7:38,131.41563,-22.50839,-1.871754,-1.3055352
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC593313_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk006__mel.png,Central Ranges,Central Ranges,XC593313_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk006,18:45,139.72223,-19.37701,-1.9902002,-2.2256439
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC593313_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk007__mel.png,Central Ranges,Central Ranges,XC593313_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk007,10:49,132.28219,-28.50857,-4.485645,-3.151964
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC593313_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk008__mel.png,Central Ranges,Central Ranges,XC593313_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk008,9:14,133.87992,-24.56021,-4.713581,-2.6953282
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC593313_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk009__mel.png,Central Ranges,Central Ranges,XC593313_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk009,12:14,128.82295,-19.70288,-3.1048627,-1.5619632
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC593313_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk010__mel.png,Central Ranges,Central Ranges,XC593313_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk010,6:40,130.53504,-26.34352,-3.9728642,-2.425242
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC593313_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk011__mel.png,Central Ranges,Central Ranges,XC593313_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk011,12:46,122.67343,-28.777,-1.8366903,-0.73438185
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC593313_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk012__mel.png,Central Ranges,Central Ranges,XC593313_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk012,11:20,122.31804,-29.17229,-0.2417607,-1.1405498
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC593314_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000__mel.png,Murray-Darling Depression,Murray-Darling Depression,XC593314_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000,11:33,139.66497,-31.28833,-2.5418499,9.875452
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC593314_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001__mel.png,Murray-Darling Depression,Murray-Darling Depression,XC593314_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001,16:49,128.09222,-24.44662,-0.28111583,-14.080663
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC688023_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000__mel.png,MacDonnell Ranges,MacDonnell Ranges,XC688023_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000,8:00,131.40052,-25.53582,-4.887607,15.06553
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC688023_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001__mel.png,MacDonnell Ranges,MacDonnell Ranges,XC688023_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001,5:04,130.38363,-25.05016,4.453062,2.887021
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC758061_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000__mel.png,MacDonnell Ranges,MacDonnell Ranges,XC758061_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000,16:27,139.79487,-29.37865,21.443596,-19.41319
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC758061_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001__mel.png,MacDonnell Ranges,MacDonnell Ranges,XC758061_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001,15:29,127.78782,-26.16668,15.917944,-19.587458
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC895333_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000__mel.png,Mitchell Grass Downs,Mitchell Grass Downs,XC895333_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000,10:33,132.21407,-19.17957,1.9250063,-25.892338
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC895333_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001__mel.png,Mitchell Grass Downs,Mitchell Grass Downs,XC895333_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001,8:20,124.12119,-27.97003,1.8149958,-25.650434
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC895333_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk002__mel.png,Mitchell Grass Downs,Mitchell Grass Downs,XC895333_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk002,10:13,133.9099,-21.19183,11.113024,-22.505661
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC947049_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000__mel.png,Finke,Finke,XC947049_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000,10:10,127.45336,-25.8565,-6.4844418,-19.000994
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC947049_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001__mel.png,Finke,Finke,XC947049_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001,8:42,128.43265,-31.22621,-2.2008207,-3.9900959
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC947049_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk002__mel.png,Finke,Finke,XC947049_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk002,10:10,127.45336,-25.8565,-4.8898835,-18.812004
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC947049_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk003__mel.png,Finke,Finke,XC947049_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk003,9:24,128.55546,-28.21251,-2.7126493,-4.8815045
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC947049_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk004__mel.png,Finke,Finke,XC947049_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk004,5:00,122.95053,-31.05474,-5.2590322,-21.433094
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC947049_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk005__mel.png,Finke,Finke,XC947049_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk005,10:55,125.17441,-20.34459,-5.153596,-20.046675
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC947049_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk006__mel.png,Finke,Finke,XC947049_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk006,12:58,126.3495,-23.31791,-6.9629827,-19.971329
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC947049_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk007__mel.png,Finke,Finke,XC947049_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk007,5:53,124.76483,-31.31235,-3.6417603,-16.812702
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC947049_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk008__mel.png,Finke,Finke,XC947049_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk008,17:24,126.94685,-26.44284,-4.232133,-18.04069
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC947049_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk009__mel.png,Finke,Finke,XC947049_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk009,14:13,132.91453,-27.28401,-1.9404683,-20.470242
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC947049_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk010__mel.png,Finke,Finke,XC947049_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk010,9:02,133.39252,-24.54189,-5.785942,-20.129223
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC947049_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk011__mel.png,Finke,Finke,XC947049_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk011,12:45,124.52448,-19.45375,-6.4900393,-20.651543
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC947049_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk012__mel.png,Finke,Finke,XC947049_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk012,18:03,133.15403,-26.0808,-2.675013,-19.352642
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC947049_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk013__mel.png,Finke,Finke,XC947049_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk013,12:58,126.3495,-23.31791,-6.520768,-18.797228
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC947049_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk014__mel.png,Finke,Finke,XC947049_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk014,6:55,138.84692,-30.81709,-9.738145,-5.483484
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC947049_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk015__mel.png,Finke,Finke,XC947049_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk015,8:26,136.02686,-24.5619,-0.5856909,-18.45888
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC947049_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk016__mel.png,Finke,Finke,XC947049_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk016,15:24,125.67915,-30.60193,3.2186072,-20.537579
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC947049_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk017__mel.png,Finke,Finke,XC947049_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk017,17:38,123.73504,-28.18862,1.8596009,-12.31356
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC947049_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk018__mel.png,Finke,Finke,XC947049_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk018,16:04,138.35495,-19.54309,-0.8879635,-16.58806
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC947049_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk019__mel.png,Finke,Finke,XC947049_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk019,6:57,123.90615,-23.12435,-0.6394529,-20.006641
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC947049_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk020__mel.png,Finke,Finke,XC947049_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk020,14:01,126.32407,-25.60967,-0.39069226,-15.767768
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC947049_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk021__mel.png,Finke,Finke,XC947049_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk021,18:29,134.97253,-19.35341,-6.4618883,-22.027716
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC947049_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk022__mel.png,Finke,Finke,XC947049_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk022,6:40,130.53504,-26.34352,-2.4438114,-17.874529
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC947049_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk023__mel.png,Finke,Finke,XC947049_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk023,12:24,130.83094,-24.75274,-9.786877,-4.8559947
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC947049_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk024__mel.png,Finke,Finke,XC947049_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk024,13:22,127.53563,-25.7251,-8.646089,-4.7157393
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC947049_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk025__mel.png,Finke,Finke,XC947049_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk025,11:44,122.81312,-28.36784,1.0261619,-9.270718
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC947049_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk026__mel.png,Finke,Finke,XC947049_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk026,10:16,130.62865,-21.07578,-1.6654379,-16.18595
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC947049_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk027__mel.png,Finke,Finke,XC947049_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk027,15:16,127.18811,-18.21591,-8.303589,-19.635273
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC947049_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk028__mel.png,Finke,Finke,XC947049_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk028,5:29,133.01998,-18.97042,-8.2950535,-3.0566046
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC947049_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk029__mel.png,Finke,Finke,XC947049_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk029,12:52,125.33323,-20.97374,-7.239214,-21.298119
